Local time in Dhankuta,T,Po,Pa,U,DD,Ff,N,Tn,Tx,Nh,H,VV,Td,RRR,tR
03.07.2010 05:45,21.8,658.3,,98,"Calm, no wind",0,100%.,,,100%.,Less than  50,10,21.4,,
02.07.2010 11:45,28,657.7,,65,"Calm, no wind",0,"90  or more, but not 100%",,,60%.,Less than  50,10,20.9,,
02.07.2010 05:45,21,657,,100,"Calm, no wind",0,Sky obscured by fog and/or other meteorological phenomena.,,,,,less than 0.1,21,,
01.07.2010 05:45,21.4,656.4,,96,"Calm, no wind",0,100%.,,,100%.,Less than  50,10,20.8,,
30.06.2010 11:45,27,656.7,,71,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",Less than  50,10,21.3,,
29.06.2010 11:45,27,655.6,,71,Wind blowing from the west,1,60%.,,,60%.,Less than  50,10,21.3,,
28.06.2010 05:45,21.2,654.8,,98,"Calm, no wind",0,70 – 80%.,,,70 – 80%.,Less than  50,1,20.9,,
27.06.2010 11:45,23,655.3,,95,"Calm, no wind",0,Sky obscured by fog and/or other meteorological phenomena.,,,,,0.1,22.1,,
26.06.2010 05:45,21.4,654,,96,"Calm, no wind",0,100%.,,,100%.,Less than  50,1,20.7,,
25.06.2010 11:45,25.6,655.6,,100,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",Less than  50,10,25.6,,
23.06.2010 11:45,28,655.3,,78,Wind blowing from the west-southwest,0,50%.,,,50%.,Less than  50,12,23.8,,
23.06.2010 05:45,21.2,655.4,,96,"Calm, no wind",0,70 – 80%.,,,70 – 80%.,Less than  50,10,20.6,,
22.06.2010 17:45,28,654.1,,72,Wind blowing from the west,0,60%.,,30.5,40%.,Less than  50,10,22.4,Trace of precipitation,9
22.06.2010 05:45,20.8,655.3,,96,"Calm, no wind",0,100%.,,,100%.,Less than  50,5,20.2,,
18.06.2010 11:45,25.3,658.2,,82,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",Less than  50,4,22,,
18.06.2010 05:45,21,657.5,,98,"Calm, no wind",0,100%.,,,100%.,Less than  50,0.5,20.6,,
17.06.2010 11:45,27.4,656.9,,78,Wind blowing from the west-southwest,0,70 – 80%.,,,70 – 80%.,Less than  50,6,23.2,,
16.06.2010 11:45,22.6,656,,96,Wind blowing from the west,0,"90  or more, but not 100%",,,"90  or more, but not 100%",Less than  50,10,21.9,,
16.06.2010 05:45,21.8,655.6,,85,"Calm, no wind",0,50%.,,,50%.,Less than  50,10,19.2,,
15.06.2010 11:45,29,655.8,,62,Wind blowing from the west,1,50%.,,,50%.,Less than  50,10,20.9,,
13.06.2010 11:45,28,657.7,,65,Wind blowing from the west,1,50%.,,,50%.,200-300,6,20.9,,
12.06.2010 11:45,29,658.3,,66,Wind blowing from the south-east,0,40%.,,,40%.,300-600,10,21.9,,
12.06.2010 05:45,20.4,658.9,,96,"Calm, no wind",0,60%.,,,60%.,Less than  50,1,19.8,,
11.06.2010 11:45,30.6,658.1,,49,Wind blowing from the south,0,50%.,,,50%.,600-1000,10,18.6,,
10.06.2010 11:45,29,658.1,,66,Wind blowing from the west-southwest,1,"10%  or less, but not 0",,,"10%  or less, but not 0",300-600,12,21.9,,
09.06.2010 05:45,22.6,657.4,,87,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",Less than  50,1,20.3,,
08.06.2010 11:45,27.8,656.9,,65,Wind blowing from the west-southwest,0,"90  or more, but not 100%",,,"90  or more, but not 100%",Less than  50,5,20.7,,
07.06.2010 11:45,29.4,655.4,,53,Wind blowing from the south,0,40%.,,,40%.,Less than  50,1,18.9,,
07.06.2010 05:45,21,654.8,,93,"Calm, no wind",0,70 – 80%.,,,70 – 80%.,Less than  50,1,19.8,,
06.06.2010 11:45,27,654.8,,71,Wind blowing from the south-southeast,1,"90  or more, but not 100%",,,"90  or more, but not 100%",Less than  50,6,21.3,,
05.06.2010 11:45,23.6,655.5,,74,Wind blowing from the west,1,"90  or more, but not 100%",,,"90  or more, but not 100%",Less than  50,5,18.8,,
05.06.2010 05:45,20.2,654.2,,89,"Calm, no wind",0,50%.,,,50%.,Less than  50,8,18.3,,
04.06.2010 11:45,26,657.9,,74,Wind blowing from the west,0,60%.,,,60%.,Less than  50,5,21.1,,
03.06.2010 11:45,27,657.8,,81,Wind blowing from the west-southwest,1,70 – 80%.,,,70 – 80%.,200-300,12,23.4,,
02.06.2010 11:45,29,658.4,,70,Wind blowing from the west-southwest,1,40%.,,,40%.,200-300,10,23,,
02.06.2010 05:45,20.2,657.3,,95,"Calm, no wind",0,40%.,,,40%.,600-1000,7,19.4,,
01.06.2010 11:45,26.2,657.8,,81,Wind blowing from the south,1,"90  or more, but not 100%",,,"90  or more, but not 100%",200-300,10,22.6,,
31.05.2010 05:45,20,655.9,,91,"Calm, no wind",0,no clouds,,,,,5,18.5,,
30.05.2010 17:45,26.4,655.3,,65,Wind blowing from the west,1,50%.,,30.1,50%.,200-300,12,19.2,No precipitation,9
30.05.2010 11:45,27,657.8,,77,Wind blowing from the south,0,70 – 80%.,,,70 – 80%.,200-300,15,22.7,,
29.05.2010 05:45,20,658.2,,91,"Calm, no wind",0,100%.,,,100%.,Less than  50,15,18.5,,
27.05.2010 11:45,24,656.8,,76,"Calm, no wind",0,"90  or more, but not 100%",,,50%.,Less than  50,10,19.6,,
27.05.2010 05:45,19,655,,91,"Calm, no wind",0,20–30%.,,,20–30%.,1000-1500,15,17.5,,
26.05.2010 11:45,27.4,654.2,,74,Wind blowing from the south-west,0,20–30%.,,,20–30%.,200-300,20,22.4,,
26.05.2010 05:45,19.8,653.2,,98,"Calm, no wind",0,Sky obscured by fog and/or other meteorological phenomena.,,,,,less than 0.1,19.4,,
25.05.2010 05:45,18.2,653.3,,93,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,15,17,,
24.05.2010 11:45,23.6,656.5,,65,Wind blowing from the west,0,"90  or more, but not 100%",,,60%.,Less than  50,18,16.6,,
23.05.2010 11:45,28,658.2,,59,Wind blowing from the west,1,50%.,,,50%.,600-1000,14,19.2,,
22.05.2010 05:45,19.4,659.2,,98,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",Less than  50,0.5,19,,
21.05.2010 11:45,27.8,658,,56,Wind blowing from the south,0,20–30%.,,,20–30%.,600-1000,20,18.3,,
21.05.2010 05:45,19.2,657.2,,84,"Calm, no wind",0,70 – 80%.,,,70 – 80%.,1000-1500,15,16.4,,
20.05.2010 11:45,28,657.1,,59,Wind blowing from the west,0,60%.,,,40%.,300-600,10,19.2,,
20.05.2010 05:45,22.2,656.3,,95,"Calm, no wind",0,100%.,,,100%.,Less than  50,0.5,21.3,,
19.05.2010 11:45,29,659,,66,Wind blowing from the west,1,60%.,,,60%.,300-600,10,22,,
19.05.2010 05:45,21.8,657.9,,90,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",600-1000,1,20,,
18.05.2010 11:45,29,660.1,,54,Wind blowing from the west,1,50%.,,,50%.,300-600,6,18.8,,
17.05.2010 11:45,,659.2,,,,,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,0.1,16.9,,
16.05.2010 11:45,30,657.7,,49,Wind blowing from the west,1,20–30%.,,,20–30%.,1000-1500,8,18.2,,
15.05.2010 11:45,29.2,657.5,,54,Wind blowing from the south-west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,10,19,,
15.05.2010 05:45,20.6,657.5,,93,"Calm, no wind",0,no clouds,,,,,4,19.4,,
14.05.2010 11:45,30.4,657.5,,38,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",100-200,10,14.5,,
13.05.2010 11:45,30.8,656.9,,28,Wind blowing from the south,1,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,20,10.4,,
12.05.2010 11:45,30.2,656.9,,61,Wind blowing from the south-west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,15,21.8,,
11.05.2010 11:45,29,656.5,,70,Wind blowing from the south-west,1,40%.,,,40%.,300-600,10,23,,
10.05.2010 11:45,27,657.2,,76,Wind blowing from the south-west,1,60%.,,,60%.,Less than  50,10,22.4,,
08.05.2010 11:45,23.8,657.8,,71,"Calm, no wind",0,60%.,,,60%.,Less than  50,10,18.2,,
08.05.2010 05:45,17.8,657.1,,94,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",Less than  50,10,16.9,,
07.05.2010 11:45,28,658.8,,47,Wind blowing from the south-west,0,60%.,,,60%.,600-1000,15,15.7,,
05.05.2010 17:45,25.2,656.4,,70,Wind blowing from the south-west,0,50%.,,29.2,50%.,300-600,15,19.3,No precipitation,9
05.05.2010 11:45,29,659,,48,Wind blowing from the west,1,40%.,,,40%.,1000-1500,15,17,,
03.05.2010 17:45,26,656.9,,75,Wind blowing from the south-west,0,"10%  or less, but not 0",,28.5,"10%  or less, but not 0",300-600,10,21.3,No precipitation,9
03.05.2010 11:45,25.2,659.3,,64,Wind blowing from the west,1,70 – 80%.,,,70 – 80%.,Less than  50,4,17.8,,
03.05.2010 05:45,18.6,659,,98,"Calm, no wind",0,100%.,,,100%.,Less than  50,0.5,18.2,,
02.05.2010 11:45,27.5,660.8,,59,Wind blowing from the west,1,60%.,,,40%.,200-300,10,18.9,,
01.05.2010 11:45,28,662.4,,59,Wind blowing from the west,0,20–30%.,,,40%.,600-1000,8,19.3,,
01.05.2010 05:45,18.8,661.6,,91,"Calm, no wind",0,20–30%.,,,20–30%.,1000-1500,6,17.3,,
30.04.2010 11:45,25.6,662.4,,57,Wind blowing from the west,1,"90  or more, but not 100%",,,40%.,Less than  50,8,16.5,,
29.04.2010 05:45,,660.6,,,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",Less than  50,5,16.5,,
28.04.2010 11:45,27,662.4,,65,Wind blowing from the south-east,1,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,15,19.8,,
27.04.2010 05:45,,,,,,,50%.,,,,Less than  50,0.4,,,
26.04.2010 11:45,29,662.3,,66,Wind blowing from the south,1,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,15,21.9,,
24.04.2010 11:45,29.4,659,,43,Wind blowing from the west,0,no clouds,,,,,10,15.4,,
24.04.2010 05:45,18.4,658.6,,69,"Calm, no wind",0,no clouds,,,,,15,12.7,,
23.04.2010 11:45,30,659.9,,50,Wind blowing from the west,1,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,5,18.3,,
22.04.2010 05:45,17.8,656.7,,86,"Calm, no wind",0,no clouds,,,,,15,15.4,,
21.04.2010 11:45,28,656.4,,65,Wind blowing from the west,1,60%.,,,60%.,Less than  50,5,20.9,,
21.04.2010 05:45,19.4,655,,,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,1,,,
20.04.2010 11:45,28,655.1,,59,Wind blowing from the west,2,60%.,,,60%.,Less than  50,1,19.2,,
20.04.2010 05:45,19.2,654.2,,98,"Calm, no wind",0,70 – 80%.,,,70 – 80%.,Less than  50,0.5,18.8,,
19.04.2010 11:45,28,656.7,,59,"Calm, no wind",0,no clouds,,,,,1,19.3,,
19.04.2010 05:45,18.4,656.2,,98,"Calm, no wind",0,100%.,,,100%.,Less than  50,0.1,18,,
18.04.2010 11:45,23,659.4,,76,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",300-600,2,18.5,,
18.04.2010 05:45,19,658.6,,95,"Calm, no wind",0,70 – 80%.,,,70 – 80%.,600-1000,0.2,18.1,,
17.04.2010 05:45,19,659.3,,91,"Calm, no wind",0,100%.,,,100%.,1000-1500,2,17.5,,
15.04.2010 17:45,24.5,659.3,,78,"Calm, no wind",0,100%.,,29.8,100%.,300-600,4,20.5,0.9,9
15.04.2010 11:45,28.4,662.2,,46,Wind blowing from the west,1,40%.,,,40%.,600-1000,5,15.6,,
15.04.2010 05:45,18.8,661.5,,77,"Calm, no wind",0,no clouds,,,,,10,14.6,,
13.04.2010 11:45,29,658.6,,54,Wind blowing from the west,1,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,18.8,,
13.04.2010 05:45,19.2,658.5,,89,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,17.3,,
12.04.2010 11:45,29,658.9,,49,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,17.2,,
12.04.2010 05:45,18.6,657.2,,82,"Calm, no wind",0,no clouds,,,,,8,15.4,,
10.04.2010 11:45,28.2,656.7,,53,Wind blowing from the east,0,no clouds,,,,,0.5,17.8,,
10.04.2010 05:45,18,655.9,,81,"Calm, no wind",0,"10%  or less, but not 0",,,no clouds,"2500 or more, or no clouds.",0.5,14.7,,
09.04.2010 11:45,28.2,659.3,,44,Wind blowing from the west,0,no clouds,,,,,0.5,14.9,,
07.04.2010 17:45,26.6,660.8,,55,Wind blowing from the west-southwest,0,no clouds,,31.8,,,2,16.8,No precipitation,9
07.04.2010 05:45,17.6,659.9,,47,"Calm, no wind",0,no clouds,,,,,0.5,6.3,,
05.04.2010 17:45,27,657.7,,43,Wind blowing from the south,0,no clouds,,30.8,,,8,13.4,No precipitation,9
05.04.2010 11:45,28.8,659.7,,26,Wind blowing from the south,0,no clouds,,,,,5,7.6,,
05.04.2010 05:45,16.4,659.2,,54,"Calm, no wind",0,no clouds,,,,,5,7.1,,
03.04.2010 11:45,28.6,660.2,,25,Wind blowing from the west,0,no clouds,,,,,1,6.8,,
02.04.2010 11:45,29.2,659.2,,23,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,15,5.8,,
01.04.2010 11:45,27,657.2,,35,"Calm, no wind",0,no clouds,,,,,20,10.4,,
31.03.2010 05:45,12.4,656.4,,89,"Calm, no wind",0,no clouds,,,,,15,10.6,,
30.03.2010 17:45,22,656,,73,Wind blowing from the south-west,0,70 – 80%.,,25.6,70 – 80%.,300-600,3,17,No precipitation,9
30.03.2010 11:45,25,658.6,,57,Wind blowing from the west,1,20–30%.,,,20–30%.,600-1000,2,15.8,,
30.03.2010 05:45,15,658.4,,94,"Calm, no wind",0,no clouds,,,,,1,14.1,,
29.03.2010 11:45,25.6,660.2,,72,Wind blowing from the south-west,2,40%.,,,40%.,300-600,0.5,20.1,,
28.03.2010 17:45,22.5,657,,71,Wind blowing from the west,1,"90  or more, but not 100%",,28.6,"90  or more, but not 100%",600-1000,4,16.9,No precipitation,9
28.03.2010 11:45,27.5,658.7,,44,Wind blowing from the west,1,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,14.2,,
27.03.2010 11:45,27,660,,52,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,16.4,,
26.03.2010 11:45,27,659.5,,46,"Calm, no wind",0,no clouds,,,,,0.5,14.4,,
25.03.2010 05:45,16.6,657.5,,80,"Calm, no wind",0,no clouds,,,,,1,13.2,,
24.03.2010 05:45,17.2,663.1,,88,"Calm, no wind",0,no clouds,,,,,0.5,15.2,,
23.03.2010 11:45,26.6,663.4,,54,Wind blowing from the south,0,no clouds,,,,,1,16.6,,
23.03.2010 05:45,18,662.3,,82,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,14.8,,
22.03.2010 11:45,27,664.2,,46,Wind blowing from the west,1,20–30%.,,,"10%  or less, but not 0",600-1000,1,14.4,,
22.03.2010 05:45,13.3,665,,,"Calm, no wind",0,20–30%.,,,20–30%.,1000-1500,1,,,
21.03.2010 11:45,28,660.4,,42,"Calm, no wind",0,no clouds,,,,,1,13.8,,
19.03.2010 11:45,,,,,,,50%.,,,,Less than  50,14,,,
17.03.2010 11:45,27.6,665.5,,32,Wind blowing from the south,0,20–30%.,,,20–30%.,1000-1500,8,9.6,,
17.03.2010 05:45,12.8,664.5,,78,"Calm, no wind",0,"10%  or less, but not 0",,,no clouds,"2500 or more, or no clouds.",10,9.1,,
16.03.2010 05:45,15.2,663,,70,Wind blowing from the east,0,20–30%.,,,20–30%.,1000-1500,1,9.8,,
15.03.2010 11:45,25,661.6,,38,Wind blowing from the south,0,20–30%.,,,"10%  or less, but not 0",1000-1500,1,9.7,,
15.03.2010 05:45,13.6,660.1,,76,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,9.4,,
14.03.2010 11:45,24,660.4,,43,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,10.6,,
13.03.2010 11:45,24,661.6,,43,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,5,10.6,,
12.03.2010 17:45,20,662.7,,68,Wind blowing from the south-west,0,70 – 80%.,,25.9,70 – 80%.,600-1000,8,14,No precipitation,9
12.03.2010 11:45,24.6,664.4,,40,Wind blowing from the south,0,50%.,,,"10%  or less, but not 0",1000-1500,5,10,,
11.03.2010 11:45,25,665.1,,44,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,5,11.8,,
10.03.2010 17:45,20,662.1,,69,Wind blowing from the west-southwest,0,"10%  or less, but not 0",,26.2,"10%  or less, but not 0",1000-1500,10,14.2,No precipitation,9
10.03.2010 11:45,25,663.6,,44,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,6,12,,
09.03.2010 11:45,24.2,663.8,,43,Wind blowing from the south,1,40%.,,,40%.,600-1000,6,10.8,,
09.03.2010 05:45,12.8,662.2,,80,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,6,9.5,,
08.03.2010 11:45,25,661.6,,38,Wind blowing from the south,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,15,9.7,,
07.03.2010 11:45,25,660.3,,39,Wind blowing from the south,0,20–30%.,,,20–30%.,1000-1500,10,10.1,,
06.03.2010 11:45,27.4,658.7,,27,Wind blowing from the south,0,40%.,,,20–30%.,1000-1500,10,6.6,,
05.03.2010 11:45,26,657.8,,51,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,10,15.2,,
05.03.2010 05:45,12.4,657.3,,89,"Calm, no wind",0,no clouds,,,,,10,10.6,,
04.03.2010 11:45,23.3,658.7,,50,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,5,12.3,,
03.03.2010 11:45,24,657.8,,54,Wind blowing from the south,0,40%.,,,20–30%.,600-1000,0.5,14.1,,
03.03.2010 05:45,13.2,656.4,,93,"Calm, no wind",0,20–30%.,,,20–30%.,1000-1500,0.5,12.1,,
28.02.2010 11:45,22.8,661.3,,54,Wind blowing from the south,0,20–30%.,,,20–30%.,1000-1500,0.5,13.1,,
27.02.2010 11:45,22,661.8,,46,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,10,,
27.02.2010 05:45,14.2,660.3,,73,"Calm, no wind",0,60%.,,,60%.,1000-1500,5,9.4,,
26.02.2010 17:45,17.8,660.8,,70,Wind blowing from the west-southwest,0,20–30%.,,22.5,20–30%.,1000-1500,10,12.2,No precipitation,9
26.02.2010 11:45,21.6,662.2,,49,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,2,10.4,,
26.02.2010 05:45,11.4,660.7,,84,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,3,8.8,,
25.02.2010 17:45,18.8,659.2,,65,Wind blowing from the west-southwest,1,"10%  or less, but not 0",,24.5,"10%  or less, but not 0",1500-2000,10,12.2,No precipitation,9
25.02.2010 11:45,23,660.9,,35,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,12,6.8,,
25.02.2010 05:45,10.8,659.1,,,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,10,,,
24.02.2010 11:45,18,658.9,,56,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,9.2,,
24.02.2010 05:45,9.4,657.8,,,"Calm, no wind",0,no clouds,,,,,2,,,
23.02.2010 11:45,22,660.4,,46,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,10,,
22.02.2010 17:45,19,661,,76,Wind blowing from the west-southwest,0,50%.,,21.9,50%.,300-600,2,14.6,No precipitation,9
22.02.2010 11:45,20,663.9,,51,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",600-1000,1,9.6,,
21.02.2010 17:45,18,661.3,,56,Wind blowing from the west-southwest,1,40%.,,22.5,40%.,600-1000,3,9.2,No precipitation,9
21.02.2010 11:45,20,663.2,,66,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,3,13.5,,
20.02.2010 11:45,19.8,663.2,,45,Wind blowing from the west,1,20–30%.,,,20–30%.,600-1000,1,7.6,,
20.02.2010 05:45,10.6,662.1,,,"Calm, no wind",0,"90  or more, but not 100%",,,"90  or more, but not 100%",600-1000,5,,,
19.02.2010 17:45,15.8,660.6,,57,Wind blowing from the west-southwest,1,"10%  or less, but not 0",,21.2,"10%  or less, but not 0",1500-2000,8,7.4,No precipitation,9
19.02.2010 11:45,19,663.1,,49,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,6,8.2,,
18.02.2010 17:45,16,659.4,,54,Wind blowing from the south-west,0,no clouds,,23.5,,,15,6.8,No precipitation,9
18.02.2010 11:45,20.4,660.5,,42,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,8,7,,
18.02.2010 05:45,8.8,658.4,,,"Calm, no wind",0,no clouds,,,,,10,,,
16.02.2010 11:45,19.2,662.6,,49,"Calm, no wind",0,20–30%.,,,no clouds,"2500 or more, or no clouds.",10,8.1,,
16.02.2010 05:45,8.4,661.6,,,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,10,,,
15.02.2010 11:45,22,662.1,,32,Wind blowing from the south,0,no clouds,,,,,20,4.6,,
15.02.2010 05:45,7,660.3,,,"Calm, no wind",0,no clouds,,,,,10,,,
14.02.2010 17:45,15.2,659.6,,81,Wind blowing from the west-southwest,1,no clouds,,20.6,,,15,12,No precipitation,9
14.02.2010 11:45,20,661,,43,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,15,7.2,,
13.02.2010 17:45,16.6,659.4,,71,Wind blowing from the south-west,1,"10%  or less, but not 0",,23.5,"10%  or less, but not 0",1000-1500,20,11.4,No precipitation,9
13.02.2010 11:45,21.4,661.6,,50,"Calm, no wind",0,no clouds,,,,,20,10.5,,
11.02.2010 11:45,22.6,664,,39,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,20,8,,
10.02.2010 17:45,18.4,660.8,,55,Wind blowing from the west,0,"10%  or less, but not 0",,22.9,"10%  or less, but not 0",1500-2000,10,9.2,No precipitation,9
10.02.2010 11:45,22.2,662.5,,56,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,20,12.9,,
09.02.2010 11:45,17,662.6,,52,"Calm, no wind",0,no clouds,,,,,10,7,,
08.02.2010 17:45,17.2,660,,52,Wind blowing from the west,0,no clouds,,22.3,,,8,7.2,No precipitation,9
08.02.2010 05:45,9.2,661.4,,,"Calm, no wind",0,no clouds,,,,,1,,,
07.02.2010 17:45,15.4,661.4,,67,Wind blowing from the south-west,0,no clouds,,,,,6,9.2,No precipitation,9
06.02.2010 17:45,14.8,662.6,,80,Wind blowing from the west-southwest,0,"10%  or less, but not 0",,20.8,"10%  or less, but not 0",1000-1500,6,11.4,No precipitation,9
06.02.2010 11:45,19.2,664,,49,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,8.2,,
06.02.2010 05:45,7,663,,,"Calm, no wind",0,no clouds,,,,,1,,,
05.02.2010 17:45,14.3,660.7,,74,Wind blowing from the south-east,0,"10%  or less, but not 0",,19.5,"10%  or less, but not 0",1500-2000,6,9.7,No precipitation,9
05.02.2010 11:45,17.6,662.2,,43,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,5,,
05.02.2010 05:45,7.4,661.5,,,"Calm, no wind",0,no clouds,,,,,1,,,
04.02.2010 11:45,18.2,662.2,,47,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,6.7,,
04.02.2010 05:45,7,661.4,,,"Calm, no wind",0,no clouds,,,,,1,,,
03.02.2010 11:45,18,662,,56,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,9,,
02.02.2010 17:45,14.6,660.6,,73,Wind blowing from the south,0,no clouds,,20.5,,,8,9.8,No precipitation,9
02.02.2010 11:45,19,662,,50,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,1,8.4,,
02.02.2010 05:45,8.2,660.8,,,"Calm, no wind",0,no clouds,,,,,2,,,
01.02.2010 11:45,21,663.1,,43,Wind blowing from the west,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,2,7.8,,
01.02.2010 05:45,7.4,662.2,,,"Calm, no wind",0,no clouds,,,,,2,,,
29.01.2010 11:45,20.4,664.3,,41,Wind blowing from the south,0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,5,6.8,,
28.01.2010 05:45,8,662.9,,,"Calm, no wind",0,"10%  or less, but not 0",,,"10%  or less, but not 0",1000-1500,10,,,
