Local time in Rikaze,T,Po,P,Pa,U,Ff,ff10,ff3,Tn,Tx,H,Td,RRR,tR
24.06.2008 02:00,13,478.1,,,66,1,,,,21.6,1500-2000,6.8,0.1,6
23.06.2008 20:00,19.7,476.2,,,36,2,,,,,1500-2000,4.2,Trace of precipitation,6
23.06.2008 14:00,18.1,478.6,,,45,3,,,11.1,,1500-2000,6,,
23.06.2008 08:00,11.6,478.4,,,67,3,,,,,2000-2500,5.7,,
23.06.2008 02:00,12.1,478.2,,,71,1,,,,13.7,1500-2000,7,0.2,6
22.06.2008 20:00,17.1,476.4,,,45,6,,,,,1500-2000,5.1,,
22.06.2008 14:00,19.1,478,,,38,2,,,10.6,,1500-2000,4.5,,
22.06.2008 08:00,10.9,478.4,,,72,0,,,,,2000-2500,6.1,,
22.06.2008 02:00,12.7,477.4,,,62,1,,,,19.3,2000-2500,5.6,,
21.06.2008 20:00,19.2,475.8,,,44,0,,,,,1500-2000,6.7,,
21.06.2008 14:00,17.7,478.2,,,62,2,,,8.8,,1500-2000,10.3,,
21.06.2008 08:00,9.6,479.2,,,84,0,,,,,600-1000,7,4,6
21.06.2008 02:00,11.7,478.6,,,70,3,,,,18.3,1500-2000,6.4,0.1,6
20.06.2008 20:00,15.6,477.2,,,56,2,,,,,2000-2500,6.9,Trace of precipitation,6
20.06.2008 14:00,18,478.1,,,47,0,,,9.2,,1500-2000,6.5,,
20.06.2008 08:00,9.6,478.8,,,90,0,,,,,2000-2500,8,0.5,6
20.06.2008 02:00,11.5,478.7,,,74,2,,,,19,1500-2000,7,0.7,6
19.06.2008 20:00,16.7,476.7,,,58,2,,,,,1500-2000,8.4,,
19.06.2008 08:00,9.8,478.4,,,86,1,,,,,600-1000,7.6,0.4,6
19.06.2008 02:00,10.1,478.4,,,90,0,,,,16.4,1500-2000,8.5,3,6
18.06.2008 20:00,11.1,477.1,,,83,2,,,,,1500-2000,8.3,1,6
18.06.2008 14:00,11.7,478,,,72,2,,,8.1,,1500-2000,6.8,6,6
18.06.2008 08:00,8.4,477.8,,,88,3,,,,,600-1000,6.5,2,6
18.06.2008 02:00,12.8,476.4,,,73,1,,,,19.5,1500-2000,8.1,,
17.06.2008 20:00,14.3,475.4,,,65,2,,,,,1500-2000,7.8,1,6
17.06.2008 14:00,19.2,476.8,,,51,3,,,9.3,,1500-2000,8.8,,
17.06.2008 08:00,11.2,477.9,,,80,0,,,,,1500-2000,7.9,,
17.06.2008 02:00,10.5,477.8,,,77,1,,,,19.4,2000-2500,6.6,,
16.06.2008 20:00,18.6,476,,,40,2,,,,,1500-2000,4.8,,
16.06.2008 14:00,15.7,478.5,,,66,2,,,8,,1500-2000,9.4,Trace of precipitation,6
16.06.2008 08:00,8.1,478.8,,,90,0,,,,,600-1000,6.6,10,6
16.06.2008 02:00,9.6,478.9,,,90,0,,,,21.7,1000-1500,8,6,6
15.06.2008 20:00,14.6,476.9,,,59,3,,,,,1500-2000,6.7,,
15.06.2008 14:00,18.2,477.8,,,43,1,,,8.7,,1500-2000,5.4,,
15.06.2008 08:00,10.3,478.3,,,83,0,,,,,2000-2500,7.5,,
15.06.2008 02:00,12.2,477.7,,,75,0,,,,22,1500-2000,7.9,2,6
14.06.2008 20:00,20.8,475.5,,,33,2,,,,,1500-2000,4,,
14.06.2008 14:00,17.9,477.8,,,46,1,,,9.2,,1500-2000,6.1,,
14.06.2008 08:00,10.1,478.4,,,79,0,,,,,2000-2500,6.6,,
14.06.2008 02:00,10.8,478.4,,,80,0,,,,17.2,1500-2000,7.5,1,6
13.06.2008 20:00,14.5,476.9,,,67,2,,,,,1500-2000,8.5,Trace of precipitation,6
13.06.2008 14:00,13.8,478.5,,,66,3,,,8.5,,1500-2000,7.6,5,6
13.06.2008 08:00,9.1,478.6,,,86,0,,,,,600-1000,6.9,3,6
13.06.2008 02:00,10,479.2,,,89,1,,,,20.2,600-1000,8.3,4,6
12.06.2008 20:00,15.7,477.4,,,58,0,,,,,1500-2000,7.5,12,6
12.06.2008 14:00,19,479.5,,,48,2,,,7.6,,1500-2000,7.8,,
12.06.2008 08:00,8.6,480.4,,,93,0,,,,,2000-2500,7.5,,
12.06.2008 02:00,9.6,480.7,,,88,0,,,,19.7,2000-2500,7.7,3,6
11.06.2008 20:00,17.1,486.9,,,50,2,,,,,1500-2000,6.6,,
11.06.2008 08:00,9.5,480.5,,,91,0,,,,,1500-2000,8.1,,
10.06.2008 20:00,17.6,479,,,46,1,,,,,1500-2000,5.9,,
10.06.2008 14:00,14.8,481,,,62,2,,,7.6,,1500-2000,7.6,1,6
10.06.2008 08:00,7.6,481.4,,,89,0,,,,,1000-1500,5.9,13,6
10.06.2008 02:00,13.2,480,,,62,0,,,,19.6,1500-2000,6.1,,
09.06.2008 20:00,18.8,478.2,,,38,0,,,,,1500-2000,4.2,,
09.06.2008 14:00,15.6,481,,,57,2,,,7.2,,1500-2000,7.1,Trace of precipitation,6
09.06.2008 08:00,7.7,481.4,,,85,2,,,,,1500-2000,5.3,11,6
09.06.2008 02:00,9.6,481.2,,,81,5,,,,21.2,1500-2000,6.5,0.1,6
08.06.2008 20:00,17.7,478,,,32,3,,,,,1500-2000,0.8,,
08.06.2008 14:00,18.3,479.8,,,41,2,,,8.5,,1500-2000,4.8,,
08.06.2008 08:00,10.4,480.3,,,69,0,,,,,1500-2000,5,0.2,6
08.06.2008 02:00,12,479.8,,,63,2,,,,19.8,1500-2000,5.2,,
07.06.2008 20:00,19.1,477.6,,,32,0,,,,,1500-2000,2,,
07.06.2008 14:00,16.2,479.3,,,50,2,,,7.4,,1500-2000,5.8,,
07.06.2008 08:00,7.6,479.7,,,83,1,,,,,2000-2500,4.9,,
07.06.2008 02:00,7.8,479.2,,,84,0,,,,17.7,1500-2000,5.3,3,6
06.06.2008 20:00,17,476,,,41,2,,,,,1500-2000,3.7,,
06.06.2008 14:00,13.5,478.3,,,57,2,,,6.1,,1500-2000,5.2,4,6
06.06.2008 08:00,6.2,478.2,,,89,1,,,,,600-1000,4.5,5,6
06.06.2008 02:00,9.5,477.4,,,73,0,,,,17.7,2000-2500,4.9,0.3,6
05.06.2008 20:00,14.8,476.1,,,44,2,,,,,1500-2000,2.7,Trace of precipitation,6
05.06.2008 14:00,14.5,477.8,,,43,2,,,8.4,,1500-2000,2.1,0.1,6
05.06.2008 08:00,9.2,478.6,,,79,0,,,,,1500-2000,5.8,,
05.06.2008 02:00,10.2,479,,,58,1,,,,21,2000-2500,2.3,,
04.06.2008 20:00,17.3,477.5,,,25,5,,,,,1500-2000,-2.9,,
04.06.2008 14:00,17,480.4,,,37,2,,,6,,1500-2000,2.2,,
04.06.2008 08:00,6.6,481.5,,,89,0,,,,,2000-2500,4.9,,
04.06.2008 02:00,8.9,481.5,,,70,1,,,,18.8,1500-2000,3.7,1,6
03.06.2008 20:00,16.7,478.9,,,34,1,,,,,1500-2000,0.8,,
03.06.2008 14:00,14.1,480.8,,,49,2,,,4.9,,1500-2000,3.6,,
03.06.2008 08:00,6.1,481.6,,,85,2,,,,,2000-2500,3.8,12,6
03.06.2008 02:00,7.9,481.1,,,85,1,,,,19.2,1500-2000,5.5,4,6
02.06.2008 20:00,14.4,478.5,,,37,0,,,,,1500-2000,-0.1,,
02.06.2008 14:00,17.2,479.3,,,35,4,,,6.7,,1500-2000,1.6,,
02.06.2008 08:00,8.6,479.9,,,72,2,,,,,2000-2500,3.8,,
02.06.2008 02:00,9.3,479.7,,,71,1,,,,20.8,1500-2000,4.3,0.5,6
01.06.2008 23:00,18.5,476.8,,,19,2,,,6.9,,1500-2000,-5.5,,
01.06.2008 20:00,18.5,476.2,,,25,2,,,,,1500-2000,-1.9,,
01.06.2008 14:00,18.3,478.2,,,26,3,,,8.7,,1500-2000,-1.5,,
01.06.2008 08:00,9.9,478.8,,,36,3,,,,,2000-2500,-4.5,,
01.06.2008 02:00,12.6,477.4,,,29,2,,,,21.3,2000-2500,-5,,
31.05.2008 20:00,19.6,474.5,,,15,2,,,,,1500-2000,-7.7,,
31.05.2008 08:00,9,477.9,,,45,3,,,,,2000-2500,-2.3,,
31.05.2008 02:00,11,476.8,,,34,2,,,,21.6,,-4.2,,
30.05.2008 20:00,18.1,474.6,,,21,2,,,,,1500-2000,-4.6,,
30.05.2008 14:00,17.4,476.9,,,23,4,,,9.2,,1500-2000,-3.9,,
30.05.2008 08:00,9.8,477.8,,,50,1,,,,,1500-2000,-0.1,,
30.05.2008 02:00,11.4,476.8,,,36,2,,,,22.5,,-3.1,,
29.05.2008 20:00,22.4,474.1,,,10,0,,,,,1500-2000,-10.7,,
29.05.2008 14:00,19,476.7,,,16,3,,,6.9,,1500-2000,-7.4,,
29.05.2008 08:00,7.8,477.4,,,54,0,,,,,"2500 or more, or no clouds.",-0.9,,
29.05.2008 02:00,11.2,476.4,,,36,3,,,,23,,-3.3,,
28.05.2008 20:00,22,473.1,,,12,1,,,,,1500-2000,-8.7,,
28.05.2008 14:00,19,475.9,,,18,3,,,7,,1500-2000,-5.8,,
28.05.2008 08:00,8.2,477.1,,,56,0,,,,,1500-2000,0,,
28.05.2008 02:00,11.9,476.5,,,38,2,,,,22.5,,-2,,
27.05.2008 20:00,20.4,474.5,,,19,2,,,,,1500-2000,-4,,
27.05.2008 14:00,18.9,477.7,,,19,4,,,6.1,,1500-2000,-5.2,,
27.05.2008 08:00,7.7,479.1,,,59,2,,,,,"2500 or more, or no clouds.",0.2,,
27.05.2008 02:00,11.3,478.5,,,44,2,,,,21.1,2000-2500,-0.5,,
26.05.2008 20:00,17.8,475.8,,,27,2,,,,,1500-2000,-1.4,,
26.05.2008 14:00,17.5,478.2,,,26,3,,,6.2,,1500-2000,-2.2,,
26.05.2008 08:00,7.8,478.7,,,57,0,,,,,2000-2500,-0.2,,
26.05.2008 02:00,9.5,477.9,,,51,2,,,,18.7,2000-2500,-0.1,,
25.05.2008 20:00,16.5,475.7,,,34,2,,,,,1500-2000,0.6,0.5,6
25.05.2008 08:00,6.9,478,,,67,1,,,,,2000-2500,1.2,,
25.05.2008 02:00,11.6,477.3,,,48,2,,,,18.3,2000-2500,1,,
24.05.2008 20:00,16.7,476.3,,,29,0,,,,,1500-2000,-1.4,,
24.05.2008 14:00,14.4,479.1,,,43,3,,,5.2,,1500-2000,2,,
24.05.2008 08:00,6.7,479.6,,,80,0,,,,,2000-2500,3.5,,
24.05.2008 02:00,6.2,480.1,,,84,0,,,,16.4,1500-2000,3.7,3,6
23.05.2008 20:00,12.7,478.1,,,49,2,,17,,,1500-2000,2.3,0.7,6
23.05.2008 14:00,15.7,479.2,,,45,3,,,5.2,,1500-2000,3.8,,
23.05.2008 08:00,6.7,479.9,,,75,0,,,,,1500-2000,2.6,,
23.05.2008 02:00,7.6,480.3,,,72,1,,,,16,2000-2500,2.9,,
22.05.2008 20:00,10.7,478.5,,,59,2,,,,,1500-2000,3,Trace of precipitation,6
22.05.2008 14:00,10.6,479.8,,,60,1,,,0.7,,1500-2000,3.2,0.2,6
22.05.2008 08:00,1.6,479.4,,,94,1,,,,,1000-1500,0.7,13,6
22.05.2008 02:00,4.4,479.2,,,86,2,,,,15.7,1500-2000,2.3,4,6
21.05.2008 20:00,13.2,476.2,,,39,4,,,,,1500-2000,-0.4,,
21.05.2008 14:00,11.9,478,,,51,0,,,5.6,,1500-2000,2.1,Trace of precipitation,6
21.05.2008 08:00,7,478.3,,,75,0,,,,,1000-1500,2.9,Trace of precipitation,6
21.05.2008 02:00,5.8,478.2,,,86,0,,,,19.4,600-1000,3.6,9,6
20.05.2008 20:00,14.8,474.5,,,30,6,,,,,1500-2000,-2.6,,
20.05.2008 14:00,16.1,476.5,,,30,3,,,5.4,,1500-2000,-1.5,,
20.05.2008 08:00,7.5,477.8,,,72,1,,,,,2000-2500,2.8,1,6
20.05.2008 02:00,11.8,476.8,,,31,2,,,,20.1,1500-2000,-4.8,,
19.05.2008 20:00,18.1,474.2,,,15,2,,,,,1500-2000,-8.9,,
19.05.2008 14:00,16.4,476.1,,,24,2,,,5.8,,1500-2000,-4.2,,
19.05.2008 08:00,7.1,477,,,78,0,,,,,2000-2500,3.5,,
19.05.2008 02:00,7.6,476.5,,,71,0,,,,16.6,2000-2500,2.7,,
18.05.2008 20:00,11.8,475.2,,,51,2,,,,,1500-2000,2,0.7,6
18.05.2008 14:00,16.5,475.3,,,30,5,,,7.2,,1500-2000,-1.1,Trace of precipitation,6
18.05.2008 08:00,7.6,476.6,,,70,2,,,,,1500-2000,2.5,0.1,6
18.05.2008 02:00,10.3,476.5,,,61,3,,,,20.4,1500-2000,3.1,Trace of precipitation,6
17.05.2008 20:00,18.9,473.8,,,19,0,,,,,1500-2000,-5.2,,
17.05.2008 14:00,19.1,476.3,,,20,0,,,7.1,,1500-2000,-4.4,,
17.05.2008 08:00,9.1,477.6,,,48,2,,,,,2000-2500,-1.3,,
17.05.2008 02:00,10.4,477.2,,,40,2,,,,20.9,1500-2000,-2.6,,
16.05.2008 20:00,18,475.3,,,22,3,,,,,1500-2000,-4,,
16.05.2008 14:00,17.9,477.9,,,24,4,,,8.4,,1500-2000,-2.9,,
16.05.2008 08:00,8.5,479.5,,,65,0,,,,,2000-2500,2.3,0.2,6
16.05.2008 02:00,12.4,478.5,,,42,3,,,,20.5,1500-2000,-0.1,0.4,6
15.05.2008 20:00,18.1,476.2,,,18,1,,,,,1500-2000,-6.6,,
15.05.2008 14:00,18.6,478,,,18,3,,,5.7,,1500-2000,-6.2,,
15.05.2008 08:00,6,479.1,,,56,0,,,,,1500-2000,-2.1,,
15.05.2008 02:00,11,478,,,36,3,,,,21.3,2000-2500,-3.5,,
14.05.2008 20:00,17.5,475.3,,,20,2,,,,,1500-2000,-5.7,,
14.05.2008 14:00,17.8,478.1,,,18,2,,,6.2,,1500-2000,-6.8,,
14.05.2008 08:00,6.9,479.4,,,48,1,,,,,1500-2000,-3.3,,
14.05.2008 02:00,11.8,478.4,,,32,3,,,,21.6,1500-2000,-4.4,,
13.05.2008 20:00,16.8,476,,,19,0,,,,,1500-2000,-6.9,,
13.05.2008 14:00,16.2,478.9,,,18,2,,,4.3,,1500-2000,-8.1,,
13.05.2008 08:00,6,479.8,,,42,2,,,,,1500-2000,-5.9,,
13.05.2008 02:00,7.4,478.6,,,45,0,,,,19,2000-2500,-3.7,,
12.05.2008 20:00,16.6,475.6,,,17,5,,,,,1500-2000,-8.5,,
12.05.2008 14:00,14.6,477.8,,,26,1,,,6.3,,1500-2000,-4.7,Trace of precipitation,6
12.05.2008 08:00,6.8,478.9,,,45,0,,,,,2000-2500,-4.3,,
12.05.2008 02:00,8.7,478.4,,,46,2,,,,18.1,2000-2500,-2.3,,
11.05.2008 20:00,14.7,476.3,,,30,2,,,,,1500-2000,-2.7,Trace of precipitation,6
11.05.2008 14:00,16,478,,,29,3,,,7.2,,1500-2000,-2,,
11.05.2008 08:00,7.6,479.1,,,63,1,,,,,2000-2500,1,,
11.05.2008 02:00,9.3,478.6,,,52,3,,,,18.9,1500-2000,0,,
10.05.2008 20:00,16.1,475.6,,,26,3,,,,,1500-2000,-3.4,,
10.05.2008 14:00,16.4,477.6,,,24,2,,,3.8,,1500-2000,-4.2,,
10.05.2008 08:00,3.9,478.8,,,80,0,,,,,2000-2500,0.8,0.4,6
10.05.2008 02:00,10.3,477.4,,,43,3,,,,20.7,1500-2000,-1.7,,
09.05.2008 20:00,16.4,474.4,,,14,6,,,,,1500-2000,-11.2,,
09.05.2008 14:00,17.5,476.2,,,17,2,,,6.6,,1500-2000,-7.8,,
09.05.2008 08:00,7.3,477.8,,,49,1,,,,,1500-2000,-2.7,,
09.05.2008 02:00,10.1,476.7,,,33,2,,,,19.8,,-5.4,,
08.05.2008 20:00,17.5,475.4,,,14,3,,,,,1500-2000,-10.3,,
08.05.2008 14:00,16.6,477.6,,,14,0,,,6.3,,1500-2000,-11,,
08.05.2008 08:00,6.8,478.6,,,42,0,,,,,2000-2500,-5.2,,
08.05.2008 02:00,9.3,477.8,,,40,1,,,,20,,-3.6,,
07.05.2008 20:00,16.7,475.3,,,17,4,,,,,1500-2000,-8.5,,
07.05.2008 14:00,17,477.2,,,17,2,,,3.6,,1500-2000,-8.2,,
05.05.2008 20:00,14,475.4,,,26,0,,,,,1500-2000,-5.2,Trace of precipitation,6
05.05.2008 14:00,15.1,477.8,,,22,2,,,6.9,,1500-2000,-6.4,,
05.05.2008 08:00,7.3,478.9,,,62,2,,,,,1500-2000,0.5,,
05.05.2008 02:00,9.1,479,,,50,2,,,,18.2,1500-2000,-0.8,,
04.05.2008 20:00,16.1,476.5,,,21,2,,,,,2000-2500,-6.2,,
04.05.2008 14:00,15.9,478.9,,,21,2,,,1.9,,1500-2000,-6.4,,
04.05.2008 08:00,2.2,479.4,,,75,0,,,,,"2500 or more, or no clouds.",-1.8,,
04.05.2008 02:00,4.7,478.6,,,62,1,,,,16.7,2000-2500,-2,,
03.05.2008 20:00,11.5,476.6,,,32,2,,,,,1500-2000,-4.6,Trace of precipitation,6
03.05.2008 14:00,13.5,477.5,,,26,2,,,4.6,,1500-2000,-5.6,,
03.05.2008 08:00,5.1,477.8,,,67,2,,,,,1500-2000,-0.5,,
03.05.2008 02:00,6.6,477.4,,,47,2,,,,17.8,2000-2500,-3.9,Trace of precipitation,6
02.05.2008 20:00,12.9,473.8,,,25,5,,,,,1500-2000,-6.6,,
02.05.2008 14:00,15.2,475.5,,,14,3,,,4,,1500-2000,-12.1,,
02.05.2008 08:00,5.5,476.3,,,43,0,,,,,2000-2500,-6.1,,
02.05.2008 02:00,6.4,476,,,28,2,,,,18.7,,-10.8,,
01.05.2008 20:00,17.1,473.8,,,6,3,,,,,2000-2500,-20.8,,
01.05.2008 14:00,16.4,476.8,,,10,5,,,4.1,,1500-2000,-15.3,,
01.05.2008 08:00,5.2,477.9,,,42,0,,,,,2000-2500,-6.7,,
01.05.2008 02:00,7.2,477.2,,,31,1,,,,19.9,,-8.8,,
30.04.2008 20:00,18.3,475.1,,,4,2,,,,,2000-2500,-24.5,,
30.04.2008 14:00,16.7,478.4,,,7,5,,,1.8,,1500-2000,-19.3,,
30.04.2008 08:00,2.6,479.8,,,50,0,,,,,2000-2500,-6.8,,
30.04.2008 02:00,8.8,478.8,,,28,0,,,,18.1,,-8.7,,
29.04.2008 20:00,15.8,475.6,,,11,2,,,,,1500-2000,-14.6,,
29.04.2008 14:00,13.8,478.4,,,21,2,,,6.5,,1500-2000,-8.1,,
29.04.2008 08:00,6.8,479.1,,,36,3,,,,,1500-2000,-7.2,,
29.04.2008 02:00,8.2,476.8,,,27,0,,,,18.3,,-9.7,,
28.04.2008 20:00,16.4,473.6,,,4,3,,,,,2000-2500,-25.9,,
28.04.2008 14:00,15.3,476,,,6,6,,,7.8,,2000-2500,-22.1,,
28.04.2008 08:00,7.9,476.4,,,17,2,,,,,1500-2000,-15.7,,
28.04.2008 02:00,11.2,475,,,14,1,,,,19.1,2000-2500,-15.3,,
27.04.2008 20:00,17.4,472.6,,,6,2,,,,,1500-2000,-20.6,,
27.04.2008 14:00,15.9,475.7,,,6,6,,,8.6,,1500-2000,-21.7,,
27.04.2008 08:00,8.8,476.6,,,18,3,,,,,1500-2000,-14.2,,
27.04.2008 02:00,12,476.3,,,18,1,,,,21.1,,-11.6,,
26.04.2008 20:00,19.2,474,,,5,2,,,,,1500-2000,-21.4,,
26.04.2008 14:00,18.4,477.8,,,5,7,,,10,,1500-2000,-22,,
26.04.2008 08:00,10.2,479,,,32,2,,,,,,-5.6,,
26.04.2008 02:00,14.2,478,,,12,2,,,,22.9,,-14.8,,
25.04.2008 20:00,21.1,475.6,,,3,4,,,,,1500-2000,-25.8,,
25.04.2008 14:00,19,479.3,,,8,1,,,3.7,,1500-2000,-16,,
25.04.2008 08:00,3.7,480.3,,,47,0,,,,,,-6.6,,
25.04.2008 02:00,9,478.9,,,27,0,,,,21.2,"2500 or more, or no clouds.",-9,,
24.04.2008 20:00,19.1,476.3,,,4,1,,,,,1500-2000,-24,,
24.04.2008 14:00,18.3,479.6,,,7,4,,,2.7,,1500-2000,-18.1,,
24.04.2008 08:00,2.8,480.5,,,44,0,,,,,,-8.2,,
24.04.2008 02:00,10.1,479.2,,,25,1,,,,21.1,2000-2500,-9,,
23.04.2008 20:00,18,476.8,,,5,1,,,,,1500-2000,-22.2,,
23.04.2008 08:00,1.1,480.7,,,53,0,,,,,,-7.4,,
23.04.2008 02:00,8.5,479.5,,,26,0,,,,18.7,,-9.9,,
22.04.2008 20:00,17.2,476.8,,,7,0,,,,,2000-2500,-18.9,,
22.04.2008 14:00,15.6,479.2,,,10,3,,,4.1,,1500-2000,-15.9,,
22.04.2008 08:00,4.7,478.7,,,34,0,,,,,2000-2500,-9.8,,
22.04.2008 02:00,8.3,477.2,,,25,1,,,,17.5,,-10.6,,
21.04.2008 20:00,15.3,475.4,,,6,0,,,,,2000-2500,-22.1,,
21.04.2008 14:00,13,479.4,,,8,0,,,0.5,,1500-2000,-20.5,,
21.04.2008 08:00,1.1,479.7,,,18,0,,,,,,-20.6,,
21.04.2008 02:00,8.4,478.1,,,10,2,,,,18.7,2000-2500,-21.5,,
20.04.2008 20:00,16.4,474.3,,,5,1,,,,,2000-2500,-23.4,,
20.04.2008 14:00,14.7,477.4,,,7,2,,,1.1,,1500-2000,-20.8,,
20.04.2008 08:00,1.3,478.3,,,24,0,,,,,,-17.1,,
20.04.2008 02:00,9.4,477.6,,,10,1,,,,18.3,,-20.7,,
19.04.2008 20:00,16.4,474.9,,,3,5,,,,,1500-2000,-29,,
19.04.2008 14:00,15.2,477.7,,,6,5,,,4.3,,1500-2000,-22.2,,
19.04.2008 08:00,5.7,478.2,,,14,0,,,,,,-19.7,,
19.04.2008 02:00,9.5,477,,,12,1,,,,16.8,,-18.5,,
18.04.2008 20:00,14.5,474.5,,,4,0,,,,,2000-2500,-27.2,,
18.04.2008 14:00,12.7,478,,,7,2,,,5.1,,1500-2000,-22.3,,
18.04.2008 08:00,5.2,477.8,,,24,3,,,,,2000-2500,-13.7,,
18.04.2008 02:00,9,476.5,,,10,2,,,,18,2000-2500,-21,,
17.04.2008 20:00,14.7,473.7,,,5,4,,,,,2000-2500,-24.6,,
17.04.2008 14:00,15.7,477,,,6,5,,,2.8,,1500-2000,-21.8,,
17.04.2008 08:00,3.4,478.2,,,32,0,,,,,1500-2000,-11.7,,
17.04.2008 02:00,10.1,477.8,,,16,0,,,,18.8,2000-2500,-14.6,,
16.04.2008 20:00,16.6,474.9,,,7,4,,,,,1500-2000,-19.4,,
16.04.2008 14:00,16.2,478.1,,,7,6,,,7.3,,1500-2000,-19.7,,
16.04.2008 08:00,7.5,478.6,,,19,3,,,,,,-14.6,,
16.04.2008 02:00,8.6,477.6,,,22,0,,,,18.2,,-11.9,,
15.04.2008 20:00,16.1,474.9,,,6,3,,,,,1500-2000,-21.5,,
15.04.2008 14:00,13.8,478.4,,,13,2,,,2.8,,1500-2000,-14.1,,
15.04.2008 08:00,2.9,478.6,,,52,0,,,,,,-6,,
15.04.2008 02:00,8.7,477.1,,,19,0,,,,16,1500-2000,-13.6,,
14.04.2008 20:00,13.4,474.7,,,7,1,,,,,2000-2500,-21.8,,
14.04.2008 14:00,13.2,476.5,,,8,3,,,3.6,,1500-2000,-20.4,,
14.04.2008 08:00,3.7,476.8,,,19,1,,,,,2000-2500,-17.8,,
14.04.2008 02:00,7.9,475.6,,,15,1,,,,17.1,"2500 or more, or no clouds.",-17.2,,
13.04.2008 20:00,13.9,473,,,7,5,,,,,1500-2000,-21.4,,
13.04.2008 14:00,15,476.2,,,9,5,,,0.8,,1500-2000,-17.6,,
13.04.2008 08:00,1.3,477.4,,,60,0,,,,,1500-2000,-5.6,,
13.04.2008 02:00,5.8,477.2,,,41,0,,,,15.5,"2500 or more, or no clouds.",-6.4,,
12.04.2008 20:00,11.1,475.1,,,27,2,,,,,1500-2000,-7.2,,
12.04.2008 14:00,11.4,477.4,,,28,6,,,3.4,,1500-2000,-6.5,,
12.04.2008 08:00,3.5,477.7,,,45,0,,,,,2000-2500,-7.3,,
12.04.2008 02:00,6.2,476.9,,,32,0,,,,18.2,,-9.3,,
11.04.2008 20:00,13.9,474.4,,,12,4,,,,,1500-2000,-15,,
11.04.2008 14:00,15.2,477.4,,,10,3,,,-1.3,,1500-2000,-16.2,,
11.04.2008 08:00,-1.2,478.5,,,42,0,,,,,2000-2500,-12.5,,
11.04.2008 02:00,3.4,478.1,,,25,1,,,,16,,-14.8,,
10.04.2008 20:00,13,476.5,,,5,0,,,,,1500-2000,-25.8,,
10.04.2008 14:00,13.1,479.2,,,8,0,,,-3,,1500-2000,-20.5,,
10.04.2008 08:00,-2.2,479.7,,,36,0,,,,,2000-2500,-15.3,,
10.04.2008 02:00,3.6,478.6,,,22,3,,,,16.7,,-16.1,,
09.04.2008 20:00,13.6,475.9,,,4,4,,,,,2000-2500,-27.8,,
09.04.2008 14:00,13.6,478.6,,,5,3,,,-3.4,,1500-2000,-25.4,,
09.04.2008 08:00,-3.3,478.7,,,39,0,,,,,,-15.3,,
09.04.2008 02:00,1.9,477.7,,,24,0,,,,15.9,2000-2500,-16.5,,
08.04.2008 20:00,13.4,476,,,4,1,,,,,2000-2500,-28,,
08.04.2008 14:00,12.6,479.2,,,6,6,,,-2.7,,1500-2000,-24.1,,
08.04.2008 08:00,-2.5,478.9,,,44,0,,,,,,-13.1,,
08.04.2008 02:00,2.9,477.9,,,24,0,,,,14.9,,-15.7,,
07.04.2008 20:00,12.2,476,,,6,2,,,,,1500-2000,-24.4,,
07.04.2008 14:00,9.9,479.3,,,12,2,,20,-4.9,,1500-2000,-18.2,,
07.04.2008 08:00,-4.6,479.2,,,58,0,,,,,,-11.6,,
07.04.2008 02:00,0.3,479,,,35,2,,,,9.6,2000-2500,-13.4,,
06.04.2008 20:00,6.8,477.7,,,34,5,,,,,1500-2000,-8,,
06.04.2008 14:00,5.9,480.3,,,42,0,,,1,,1500-2000,-6,Trace of precipitation,6
06.04.2008 08:00,1.8,480.9,,,40,0,,,,,2000-2500,-10.4,,
06.04.2008 02:00,3.1,480.4,,,34,0,,,,11.5,,-11.2,,
05.04.2008 20:00,9.4,478.4,,,19,0,,,,,1500-2000,-13.1,,
05.04.2008 14:00,11.2,479.7,,,18,4,,,-2,,1500-2000,-12.2,,
05.04.2008 08:00,-2,479.3,,,51,0,,,,,2000-2500,-10.8,,
05.04.2008 02:00,4,477.6,,,31,0,,,,13.7,2000-2500,-11.6,,
04.04.2008 20:00,10.4,473.8,,,10,5,,,,,1500-2000,-19.9,,
04.04.2008 14:00,12.1,475.6,,,13,2,,,-0.8,,1500-2000,-15.5,,
04.04.2008 08:00,1.8,476.2,,,34,0,,,,,1500-2000,-12.4,,
04.04.2008 02:00,2.1,476,,,30,0,,,,13.9,,-13.7,,
03.04.2008 20:00,12.2,473.6,,,5,3,,,,,2000-2500,-26.4,,
03.04.2008 14:00,10.3,477.2,,,8,4,,,-3.7,,1500-2000,-22.6,,
03.04.2008 08:00,-3.2,477.8,,,50,0,,,,,,-12.1,,
03.04.2008 02:00,3.7,476.9,,,31,0,,,,12.3,2000-2500,-11.9,,
02.04.2008 20:00,9.2,473,,,12,7,,,,,1500-2000,-18.8,,
02.04.2008 14:00,10.4,474.9,,,13,1,,,-1,,1500-2000,-16.9,,
02.04.2008 08:00,0.4,475.6,,,46,0,,,,,1500-2000,-9.9,,
02.04.2008 02:00,4.1,475.7,,,31,3,,,,11.7,1500-2000,-11.5,,
01.04.2008 20:00,8,473.8,,,21,4,,,,,1500-2000,-13,,
01.04.2008 08:00,-0.5,476.5,,,37,0,,,,,2000-2500,-13.4,,
01.04.2008 02:00,5.8,476.2,,,18,2,,,,12.4,2000-2500,-16.7,,
